Sample,Sim_Id,AgeBin,Gender,Prevalence,Prevalence-Provincial-all--Beta-alpha,Prevalence-Provincial-all--Beta-beta,Province,Result,Year,weight
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,14.6,2683.898589358238,-2498.1384120049343,Southern,0.13379073756432247,2002.5,1.0
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.21220145,3313.1035896088456,-3060.4183724523327,Southern,0.11611030478955008,2007.5,1.0
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,8263.173647500653,-7510.066952273321,Southern,0.09111880046136102,2014.5,1.0
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.3,1017.6077634619018,-893.1249003942028,Western,0.0,2002.5,1.0
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.729602900000001,3368.2383219029543,-3120.9844462862784,Western,0.0,2007.5,1.0
332,cfa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.5,7025.601869074862,-6461.633719548874,Western,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,0.0,1.0,62.524271634637,Central,0.23481781376518215,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1462537,6735.532326189514,-6429.43880240813,Central,0.1972555746140652,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.8,12999.529815923874,-12119.250774307397,Central,0.15195369030390735,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1,1045.2077634619018,-995.9585433957524,Copperbelt,0.15454545454545454,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,21.5884494,6384.415684735318,-6086.729062391088,Copperbelt,0.16176470588235295,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.0,14663.62260272806,-13928.491472591657,Copperbelt,0.14133333333333334,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.1,1132.6475290731323,-1060.3588626710743,Eastern,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.370672099999998,3484.782471235827,-3176.3993093085887,Eastern,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.9,11324.197268020245,-10283.371830587195,Eastern,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,13.3,1027.6077634619016,-948.4192098181496,Luapula,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.5189037,3651.8808832667964,-3332.9339776974066,Luapula,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,12.1,9041.326456647197,-8292.192038742469,Luapula,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,25.0,1051.0077634619024,-1007.0074529234264,Lusaka,0.17688679245283018,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.397826300000002,5850.611883235692,-5587.443151730899,Lusaka,0.18245264207377868,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,19.4,11814.396538880941,-11203.458572959244,Lusaka,0.18022328548644334,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.809329300000001,1106.3673413346016,-942.0360319449087,Muchinga,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.9,5007.762454530294,-4280.144707496918,Muchinga,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.0,1021.0077634618999,-917.00698711571,Northern,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,8.2724281,1280.6087032318217,-1123.9251341800916,Northern,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.4,6288.488175100569,-5681.922004417821,Northern,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.2,1041.4077634619014,-987.9024286370546,Southern,0.2224168126094571,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,15.768985500000001,6045.440500263482,-5660.128555416841,Southern,0.18401206636500755,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.7,8213.247955076164,-7652.5916316015955,Southern,0.14622641509433962,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.9,1034.807763461902,-971.635706452322,Western,0.2596685082872928,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.0430246,3593.5978876249474,-3367.6626897929286,Western,0.24257425742574254,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,17.5,7539.259158169162,-7106.501491988067,Western,0.2193158953722334,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.4,1027.807763461902,-949.1803184274318,Central,0.14,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.965129800000001,3492.099683691275,-3220.83128934853,Central,0.1477832512315271,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.8,5580.329706497115,-5009.010348691287,Central,0.116710875331565,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,17.3,1035.6077634619016,-973.803846498786,Copperbelt,0.1493099121706399,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.3305845,3562.899514255689,-3272.032468718984,Copperbelt,0.11914893617021274,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,16.2,8070.176097978713,-7570.078807980027,Copperbelt,0.1090289608177172,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,1023.0077634619016,-928.097966783547,Eastern,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.1175849,2721.641866930488,-2421.246853692883,Eastern,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.7,6552.681559192647,-5699.813824232563,Eastern,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.6,1018.2077634619019,-897.9277909663319,Luapula,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,15.316892000000001,5486.88497558957,-5126.725828447345,Luapula,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.7,7090.02797117308,-6357.200345278948,Luapula,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,18.7,28827.994652668098,-27284.444136482638,Lusaka,0.14563106796116504,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,19.0665148,8661.392161189533,-8205.172171221071,Lusaka,0.14213709677419356,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.0,8125.398280652953,-7498.444566756572,Lusaka,0.12198912198912197,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,3.5900894,1008.1879422619023,-725.6411842168513,Muchinga,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,5.8,2940.7390236929364,-2431.887467883809,Muchinga,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,6.2,1013.407763461904,-848.116188709984,Northern,0.0,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.6718239,1380.0925529793294,-1198.3318375412014,Northern,0.0,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,10.6,5577.477582593707,-5049.394791782979,Northern,0.0,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,14.6,2683.898589358238,-2498.1384120049343,Southern,0.17637271214642264,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.21220145,3313.1035896088456,-3060.4183724523327,Southern,0.13540197461212974,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,8263.173647500653,-7510.066952273321,Southern,0.10798650168728907,2014.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.3,1017.6077634619018,-893.1249003942028,Western,0.1585014409221902,2002.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.729602900000001,3368.2383219029543,-3120.9844462862784,Western,0.1566265060240964,2007.5,1.0
294,55b17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.5,7025.601869074862,-6461.633719548874,Western,0.13766730401529634,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,0.0,1.0,62.524271634637,Central,0.2784090909090909,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1462537,6735.532326189514,-6429.43880240813,Central,0.2362728785357737,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.8,12999.529815923874,-12119.250774307397,Central,0.19401041666666666,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1,1045.2077634619018,-995.9585433957524,Copperbelt,0.117908787541713,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,21.5884494,6384.415684735318,-6086.729062391088,Copperbelt,0.10985915492957747,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.0,14663.62260272806,-13928.491472591657,Copperbelt,0.11652703731911652,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.1,1132.6475290731323,-1060.3588626710743,Eastern,0.2445759368836292,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.370672099999998,3484.782471235827,-3176.3993093085887,Eastern,0.2311733800350263,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.9,11324.197268020245,-10283.371830587195,Eastern,0.21398002853067047,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,13.3,1027.6077634619016,-948.4192098181496,Luapula,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.5189037,3651.8808832667964,-3332.9339776974066,Luapula,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,12.1,9041.326456647197,-8292.192038742469,Luapula,0.0,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,25.0,1051.0077634619024,-1007.0074529234264,Lusaka,0.06996381182147167,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.397826300000002,5850.611883235692,-5587.443151730899,Lusaka,0.08011869436201781,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,19.4,11814.396538880941,-11203.458572959244,Lusaka,0.11435331230283913,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.809329300000001,1106.3673413346016,-942.0360319449087,Muchinga,0.2781456953642384,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.9,5007.762454530294,-4280.144707496918,Muchinga,0.252054794520548,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.0,1021.0077634618999,-917.00698711571,Northern,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,8.2724281,1280.6087032318217,-1123.9251341800916,Northern,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.4,6288.488175100569,-5681.922004417821,Northern,0.0,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.2,1041.4077634619014,-987.9024286370546,Southern,0.16812865497076024,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,15.768985500000001,6045.440500263482,-5660.128555416841,Southern,0.1697645600991326,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.7,8213.247955076164,-7652.5916316015955,Southern,0.1713426853707415,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.9,1034.807763461902,-971.635706452322,Western,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.0430246,3593.5978876249474,-3367.6626897929286,Western,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,17.5,7539.259158169162,-7106.501491988067,Western,0.0,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.4,1027.807763461902,-949.1803184274318,Central,0.24489795918367346,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.965129800000001,3492.099683691275,-3220.83128934853,Central,0.17572463768115942,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.8,5580.329706497115,-5009.010348691287,Central,0.1426648721399731,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,17.3,1035.6077634619016,-973.803846498786,Copperbelt,0.10451306413301664,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.3305845,3562.899514255689,-3272.032468718984,Copperbelt,0.0846613545816733,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,16.2,8070.176097978713,-7570.078807980027,Copperbelt,0.07852193995381063,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,1023.0077634619016,-928.097966783547,Eastern,0.2,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.1175849,2721.641866930488,-2421.246853692883,Eastern,0.1542056074766355,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.7,6552.681559192647,-5699.813824232563,Eastern,0.13233458177278398,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.6,1018.2077634619019,-897.9277909663319,Luapula,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,15.316892000000001,5486.88497558957,-5126.725828447345,Luapula,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.7,7090.02797117308,-6357.200345278948,Luapula,0.0,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,18.7,28827.994652668098,-27284.444136482638,Lusaka,0.0407911001236094,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,19.0665148,8661.392161189533,-8205.172171221071,Lusaka,0.05357142857142857,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.0,8125.398280652953,-7498.444566756572,Lusaka,0.08121410992616901,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,3.5900894,1008.1879422619023,-725.6411842168513,Muchinga,0.18770226537216828,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,5.8,2940.7390236929364,-2431.887467883809,Muchinga,0.1662531017369727,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,6.2,1013.407763461904,-848.116188709984,Northern,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.6718239,1380.0925529793294,-1198.3318375412014,Northern,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,10.6,5577.477582593707,-5049.394791782979,Northern,0.0,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,14.6,2683.898589358238,-2498.1384120049343,Southern,0.14906832298136646,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.21220145,3313.1035896088456,-3060.4183724523327,Southern,0.14359637774902975,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,8263.173647500653,-7510.066952273321,Southern,0.12616339193381593,2014.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.3,1017.6077634619018,-893.1249003942028,Western,0.0,2002.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.729602900000001,3368.2383219029543,-3120.9844462862784,Western,0.0,2007.5,1.0
333,daa0746d-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.5,7025.601869074862,-6461.633719548874,Western,0.0,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,0.0,1.0,62.524271634637,Central,0.1601489757914339,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1462537,6735.532326189514,-6429.43880240813,Central,0.1825525040387722,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.8,12999.529815923874,-12119.250774307397,Central,0.1780821917808219,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1,1045.2077634619018,-995.9585433957524,Copperbelt,0.2140391254315305,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,21.5884494,6384.415684735318,-6086.729062391088,Copperbelt,0.20505344995140914,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.0,14663.62260272806,-13928.491472591657,Copperbelt,0.21060722521137587,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.1,1132.6475290731323,-1060.3588626710743,Eastern,0.2833333333333333,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.370672099999998,3484.782471235827,-3176.3993093085887,Eastern,0.30497592295345105,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.9,11324.197268020245,-10283.371830587195,Eastern,0.25452196382428943,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,13.3,1027.6077634619016,-948.4192098181496,Luapula,0.19559902200489004,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.5189037,3651.8808832667964,-3332.9339776974066,Luapula,0.1731958762886598,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,12.1,9041.326456647197,-8292.192038742469,Luapula,0.14992025518341304,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,25.0,1051.0077634619024,-1007.0074529234264,Lusaka,0.2150170648464164,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.397826300000002,5850.611883235692,-5587.443151730899,Lusaka,0.2335271317829457,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,19.4,11814.396538880941,-11203.458572959244,Lusaka,0.23738170347003154,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.809329300000001,1106.3673413346016,-942.0360319449087,Muchinga,0.18658892128279886,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.9,5007.762454530294,-4280.144707496918,Muchinga,0.15980629539951574,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.0,1021.0077634618999,-917.00698711571,Northern,0.0,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,8.2724281,1280.6087032318217,-1123.9251341800916,Northern,0.0,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.4,6288.488175100569,-5681.922004417821,Northern,0.0,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.2,1041.4077634619014,-987.9024286370546,Southern,0.24829931972789115,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,15.768985500000001,6045.440500263482,-5660.128555416841,Southern,0.2038404726735598,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.7,8213.247955076164,-7652.5916316015955,Southern,0.16937354988399073,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.9,1034.807763461902,-971.635706452322,Western,0.0,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.0430246,3593.5978876249474,-3367.6626897929286,Western,0.0,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Female,17.5,7539.259158169162,-7106.501491988067,Western,0.0,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.4,1027.807763461902,-949.1803184274318,Central,0.133587786259542,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.965129800000001,3492.099683691275,-3220.83128934853,Central,0.15702479338842976,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.8,5580.329706497115,-5009.010348691287,Central,0.13026315789473686,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,17.3,1035.6077634619016,-973.803846498786,Copperbelt,0.163855421686747,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.3305845,3562.899514255689,-3272.032468718984,Copperbelt,0.16003976143141152,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,16.2,8070.176097978713,-7570.078807980027,Copperbelt,0.15789473684210525,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,1023.0077634619016,-928.097966783547,Eastern,0.22033898305084745,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.1175849,2721.641866930488,-2421.246853692883,Eastern,0.21480406386066764,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.7,6552.681559192647,-5699.813824232563,Eastern,0.1796116504854369,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.6,1018.2077634619019,-897.9277909663319,Luapula,0.13368983957219252,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,15.316892000000001,5486.88497558957,-5126.725828447345,Luapula,0.11954022988505747,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,9.7,7090.02797117308,-6357.200345278948,Luapula,0.0904059040590406,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,18.7,28827.994652668098,-27284.444136482638,Lusaka,0.15699658703071673,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,19.0665148,8661.392161189533,-8205.172171221071,Lusaka,0.16027531956735494,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.0,8125.398280652953,-7498.444566756572,Lusaka,0.1542056074766355,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,3.5900894,1008.1879422619023,-725.6411842168513,Muchinga,0.10483870967741936,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,5.8,2940.7390236929364,-2431.887467883809,Muchinga,0.1425438596491228,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,6.2,1013.407763461904,-848.116188709984,Northern,0.0,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,7.6718239,1380.0925529793294,-1198.3318375412014,Northern,0.0,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,10.6,5577.477582593707,-5049.394791782979,Northern,0.0,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,14.6,2683.898589358238,-2498.1384120049343,Southern,0.1605839416058394,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.21220145,3313.1035896088456,-3060.4183724523327,Southern,0.14573643410852713,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,11.0,8263.173647500653,-7510.066952273321,Southern,0.11854460093896715,2014.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,8.3,1017.6077634619018,-893.1249003942028,Western,0.0,2002.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,13.729602900000001,3368.2383219029543,-3120.9844462862784,Western,0.0,2007.5,1.0
296,5ab17061-f620-e911-a2be-c4346bcb1554,[15:50),Male,12.5,7025.601869074862,-6461.633719548874,Western,0.0,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,0.0,1.0,62.524271634637,Central,0.246031746031746,2002.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1462537,6735.532326189514,-6429.43880240813,Central,0.26398601398601396,2007.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,14.8,12999.529815923874,-12119.250774307397,Central,0.22451790633608812,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.1,1045.2077634619018,-995.9585433957524,Copperbelt,0.23859191655801826,2002.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,21.5884494,6384.415684735318,-6086.729062391088,Copperbelt,0.23555555555555555,2007.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,20.0,14663.62260272806,-13928.491472591657,Copperbelt,0.2341597796143251,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,16.1,1132.6475290731323,-1060.3588626710743,Eastern,0.2388289676425269,2002.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.370672099999998,3484.782471235827,-3176.3993093085887,Eastern,0.2610966057441253,2007.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,10.9,11324.197268020245,-10283.371830587195,Eastern,0.2283549783549784,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,13.3,1027.6077634619016,-948.4192098181496,Luapula,0.0,2002.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,11.5189037,3651.8808832667964,-3332.9339776974066,Luapula,0.0,2007.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,12.1,9041.326456647197,-8292.192038742469,Luapula,0.0,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,25.0,1051.0077634619024,-1007.0074529234264,Lusaka,0.0,2002.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,22.397826300000002,5850.611883235692,-5587.443151730899,Lusaka,0.0,2007.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,19.4,11814.396538880941,-11203.458572959244,Lusaka,0.0,2014.5,1.0
347,45a0746d-f620-e911-a2be-c4346bcb1554,[15:50),Female,6.809329300000001,1106.3673413346016,-942.0360319449087,Muchinga,0.0,2007.5,1.0
